"startTime";"endTime";"aFRR energy volume weighted average price, local selection, up"
"2025-05-04T17:45:00.000Z";"2025-05-04T18:00:00.000Z";100.13
"2025-05-04T18:00:00.000Z";"2025-05-04T18:15:00.000Z";5.07
"2025-05-04T19:00:00.000Z";"2025-05-04T19:15:00.000Z";51.4
"2025-05-04T19:15:00.000Z";"2025-05-04T19:30:00.000Z";97.27
"2025-05-04T21:00:00.000Z";"2025-05-04T21:15:00.000Z";10.5
"2025-05-04T21:15:00.000Z";"2025-05-04T21:30:00.000Z";79.69
"2025-05-04T21:45:00.000Z";"2025-05-04T22:00:00.000Z";45.63
"2025-05-04T22:00:00.000Z";"2025-05-04T22:15:00.000Z";134.24
"2025-05-04T22:45:00.000Z";"2025-05-04T23:00:00.000Z";54.58
"2025-05-04T23:00:00.000Z";"2025-05-04T23:15:00.000Z";120.93
"2025-05-05T00:30:00.000Z";"2025-05-05T00:45:00.000Z";128.94
"2025-05-05T02:00:00.000Z";"2025-05-05T02:15:00.000Z";98.29
"2025-05-05T02:15:00.000Z";"2025-05-05T02:30:00.000Z";106.92
"2025-05-05T02:30:00.000Z";"2025-05-05T02:45:00.000Z";138.76
"2025-05-05T02:45:00.000Z";"2025-05-05T03:00:00.000Z";141.58
"2025-05-05T03:30:00.000Z";"2025-05-05T03:45:00.000Z";82.13
"2025-05-05T03:45:00.000Z";"2025-05-05T04:00:00.000Z";141.9
"2025-05-05T04:00:00.000Z";"2025-05-05T04:15:00.000Z";106.77
"2025-05-05T04:15:00.000Z";"2025-05-05T04:30:00.000Z";134.22
"2025-05-05T04:45:00.000Z";"2025-05-05T05:00:00.000Z";288.34
"2025-05-05T05:00:00.000Z";"2025-05-05T05:15:00.000Z";383.77
"2025-05-05T05:15:00.000Z";"2025-05-05T05:30:00.000Z";98.58
"2025-05-05T05:30:00.000Z";"2025-05-05T05:45:00.000Z";137.3
"2025-05-05T07:00:00.000Z";"2025-05-05T07:15:00.000Z";86.67
"2025-05-05T07:15:00.000Z";"2025-05-05T07:30:00.000Z";86.67
"2025-05-05T07:30:00.000Z";"2025-05-05T07:45:00.000Z";90.55
"2025-05-05T08:00:00.000Z";"2025-05-05T08:15:00.000Z";70.7
"2025-05-05T09:15:00.000Z";"2025-05-05T09:30:00.000Z";50.51
"2025-05-05T09:30:00.000Z";"2025-05-05T09:45:00.000Z";111.66
"2025-05-05T09:45:00.000Z";"2025-05-05T10:00:00.000Z";24
"2025-05-05T10:00:00.000Z";"2025-05-05T10:15:00.000Z";113.22
"2025-05-05T10:15:00.000Z";"2025-05-05T10:30:00.000Z";319.37
"2025-05-05T10:30:00.000Z";"2025-05-05T10:45:00.000Z";150
"2025-05-05T11:00:00.000Z";"2025-05-05T11:15:00.000Z";75.5
"2025-05-05T12:00:00.000Z";"2025-05-05T12:15:00.000Z";93.52
"2025-05-05T12:15:00.000Z";"2025-05-05T12:30:00.000Z";52.51
"2025-05-05T12:30:00.000Z";"2025-05-05T12:45:00.000Z";103.3
"2025-05-05T12:45:00.000Z";"2025-05-05T13:00:00.000Z";146.73
"2025-05-05T13:30:00.000Z";"2025-05-05T13:45:00.000Z";44.44
"2025-05-05T13:45:00.000Z";"2025-05-05T14:00:00.000Z";24
"2025-05-05T14:45:00.000Z";"2025-05-05T15:00:00.000Z";20.88
"2025-05-05T15:45:00.000Z";"2025-05-05T16:00:00.000Z";54.09
"2025-05-05T16:00:00.000Z";"2025-05-05T16:15:00.000Z";87.49
"2025-05-05T17:45:00.000Z";"2025-05-05T18:00:00.000Z";119.31
"2025-05-05T19:15:00.000Z";"2025-05-05T19:30:00.000Z";122.19
"2025-05-05T19:30:00.000Z";"2025-05-05T19:45:00.000Z";233.2
"2025-05-05T20:00:00.000Z";"2025-05-05T20:15:00.000Z";80.5
"2025-05-05T21:00:00.000Z";"2025-05-05T21:15:00.000Z";69.97
"2025-05-05T21:15:00.000Z";"2025-05-05T21:30:00.000Z";104.55
"2025-05-05T23:30:00.000Z";"2025-05-05T23:45:00.000Z";45.36
"2025-05-06T00:00:00.000Z";"2025-05-06T00:15:00.000Z";131.83
"2025-05-06T02:15:00.000Z";"2025-05-06T02:30:00.000Z";48.35
"2025-05-06T03:30:00.000Z";"2025-05-06T03:45:00.000Z";28.85
"2025-05-06T03:45:00.000Z";"2025-05-06T04:00:00.000Z";46.01
"2025-05-06T04:00:00.000Z";"2025-05-06T04:15:00.000Z";83.25
"2025-05-06T04:15:00.000Z";"2025-05-06T04:30:00.000Z";89.37
"2025-05-06T04:30:00.000Z";"2025-05-06T04:45:00.000Z";126.32
"2025-05-06T04:45:00.000Z";"2025-05-06T05:00:00.000Z";129.25
"2025-05-06T05:00:00.000Z";"2025-05-06T05:15:00.000Z";176.16
"2025-05-06T05:15:00.000Z";"2025-05-06T05:30:00.000Z";62.31
"2025-05-06T08:15:00.000Z";"2025-05-06T08:30:00.000Z";24.22
"2025-05-06T08:45:00.000Z";"2025-05-06T09:00:00.000Z";20.88
"2025-05-06T10:00:00.000Z";"2025-05-06T10:15:00.000Z";85.27
"2025-05-06T10:30:00.000Z";"2025-05-06T10:45:00.000Z";19.28
"2025-05-06T11:00:00.000Z";"2025-05-06T11:15:00.000Z";56.82
"2025-05-06T12:15:00.000Z";"2025-05-06T12:30:00.000Z";15.3
"2025-05-06T12:30:00.000Z";"2025-05-06T12:45:00.000Z";33.41
"2025-05-06T12:45:00.000Z";"2025-05-06T13:00:00.000Z";70
"2025-05-06T13:00:00.000Z";"2025-05-06T13:15:00.000Z";48.69
"2025-05-06T13:45:00.000Z";"2025-05-06T14:00:00.000Z";4.9
"2025-05-06T14:15:00.000Z";"2025-05-06T14:30:00.000Z";58.8
"2025-05-06T14:30:00.000Z";"2025-05-06T14:45:00.000Z";150
"2025-05-06T14:45:00.000Z";"2025-05-06T15:00:00.000Z";32.84
"2025-05-06T15:00:00.000Z";"2025-05-06T15:15:00.000Z";18.23
"2025-05-06T15:15:00.000Z";"2025-05-06T15:30:00.000Z";86.15
"2025-05-06T15:30:00.000Z";"2025-05-06T15:45:00.000Z";70
"2025-05-06T15:45:00.000Z";"2025-05-06T16:00:00.000Z";70.01
"2025-05-06T16:30:00.000Z";"2025-05-06T16:45:00.000Z";84.61
"2025-05-06T17:30:00.000Z";"2025-05-06T17:45:00.000Z";66.59
"2025-05-06T17:45:00.000Z";"2025-05-06T18:00:00.000Z";114.97
"2025-05-06T18:00:00.000Z";"2025-05-06T18:15:00.000Z";178.64
"2025-05-06T18:45:00.000Z";"2025-05-06T19:00:00.000Z";105.22
"2025-05-06T19:00:00.000Z";"2025-05-06T19:15:00.000Z";174.93
"2025-05-06T19:15:00.000Z";"2025-05-06T19:30:00.000Z";190.2
"2025-05-06T19:30:00.000Z";"2025-05-06T19:45:00.000Z";190.2
"2025-05-06T19:45:00.000Z";"2025-05-06T20:00:00.000Z";190.2
"2025-05-06T22:00:00.000Z";"2025-05-06T22:15:00.000Z";54.96
"2025-05-06T22:15:00.000Z";"2025-05-06T22:30:00.000Z";185.09
"2025-05-06T23:00:00.000Z";"2025-05-06T23:15:00.000Z";60.36
"2025-05-06T23:45:00.000Z";"2025-05-07T00:00:00.000Z";37.05
"2025-05-07T00:00:00.000Z";"2025-05-07T00:15:00.000Z";68.33
"2025-05-07T00:15:00.000Z";"2025-05-07T00:30:00.000Z";204.55
"2025-05-07T03:15:00.000Z";"2025-05-07T03:30:00.000Z";80.04
"2025-05-07T03:30:00.000Z";"2025-05-07T03:45:00.000Z";145.36
"2025-05-07T03:45:00.000Z";"2025-05-07T04:00:00.000Z";220.02
"2025-05-07T04:15:00.000Z";"2025-05-07T04:30:00.000Z";174.76
"2025-05-07T04:30:00.000Z";"2025-05-07T04:45:00.000Z";367.5
"2025-05-07T07:45:00.000Z";"2025-05-07T08:00:00.000Z";169.27
"2025-05-07T08:00:00.000Z";"2025-05-07T08:15:00.000Z";313.2
"2025-05-07T08:15:00.000Z";"2025-05-07T08:30:00.000Z";210
"2025-05-07T08:45:00.000Z";"2025-05-07T09:00:00.000Z";51.06
"2025-05-07T09:00:00.000Z";"2025-05-07T09:15:00.000Z";55.37
"2025-05-07T09:15:00.000Z";"2025-05-07T09:30:00.000Z";65.86
"2025-05-07T10:45:00.000Z";"2025-05-07T11:00:00.000Z";2.59
"2025-05-07T11:00:00.000Z";"2025-05-07T11:15:00.000Z";26.62
"2025-05-07T11:15:00.000Z";"2025-05-07T11:30:00.000Z";63.84
"2025-05-07T11:30:00.000Z";"2025-05-07T11:45:00.000Z";61.19
"2025-05-07T12:00:00.000Z";"2025-05-07T12:15:00.000Z";24.05
"2025-05-07T12:15:00.000Z";"2025-05-07T12:30:00.000Z";62.36
"2025-05-07T14:00:00.000Z";"2025-05-07T14:15:00.000Z";105.79
"2025-05-07T14:45:00.000Z";"2025-05-07T15:00:00.000Z";79.72
"2025-05-07T16:15:00.000Z";"2025-05-07T16:30:00.000Z";28.62
"2025-05-07T16:30:00.000Z";"2025-05-07T16:45:00.000Z";227.31
"2025-05-07T17:00:00.000Z";"2025-05-07T17:15:00.000Z";189.56
"2025-05-07T17:15:00.000Z";"2025-05-07T17:30:00.000Z";190.02
"2025-05-07T17:30:00.000Z";"2025-05-07T17:45:00.000Z";324.67
"2025-05-07T17:45:00.000Z";"2025-05-07T18:00:00.000Z";359.85
"2025-05-07T18:00:00.000Z";"2025-05-07T18:15:00.000Z";228
"2025-05-07T18:30:00.000Z";"2025-05-07T18:45:00.000Z";176.28
"2025-05-07T18:45:00.000Z";"2025-05-07T19:00:00.000Z";166.72
"2025-05-07T19:00:00.000Z";"2025-05-07T19:15:00.000Z";167.37
"2025-05-07T19:15:00.000Z";"2025-05-07T19:30:00.000Z";346.37
"2025-05-07T19:30:00.000Z";"2025-05-07T19:45:00.000Z";259.75
"2025-05-07T20:00:00.000Z";"2025-05-07T20:15:00.000Z";115.1
"2025-05-07T20:15:00.000Z";"2025-05-07T20:30:00.000Z";114.89
"2025-05-07T21:00:00.000Z";"2025-05-07T21:15:00.000Z";107.33
"2025-05-07T21:15:00.000Z";"2025-05-07T21:30:00.000Z";241.4
"2025-05-07T23:00:00.000Z";"2025-05-07T23:15:00.000Z";121.6
"2025-05-07T23:15:00.000Z";"2025-05-07T23:30:00.000Z";259.18
"2025-05-08T02:15:00.000Z";"2025-05-08T02:30:00.000Z";199.36
"2025-05-08T02:30:00.000Z";"2025-05-08T02:45:00.000Z";354.48
"2025-05-08T03:45:00.000Z";"2025-05-08T04:00:00.000Z";144.41
"2025-05-08T04:00:00.000Z";"2025-05-08T04:15:00.000Z";299.99
"2025-05-08T04:15:00.000Z";"2025-05-08T04:30:00.000Z";217.75
"2025-05-08T04:30:00.000Z";"2025-05-08T04:45:00.000Z";397.58
"2025-05-08T04:45:00.000Z";"2025-05-08T05:00:00.000Z";245.08
"2025-05-08T05:00:00.000Z";"2025-05-08T05:15:00.000Z";178.32
"2025-05-08T05:15:00.000Z";"2025-05-08T05:30:00.000Z";202.78
"2025-05-08T05:30:00.000Z";"2025-05-08T05:45:00.000Z";289.82
"2025-05-08T05:45:00.000Z";"2025-05-08T06:00:00.000Z";201.95
"2025-05-08T06:00:00.000Z";"2025-05-08T06:15:00.000Z";177.16
"2025-05-08T06:15:00.000Z";"2025-05-08T06:30:00.000Z";290.03
"2025-05-08T07:00:00.000Z";"2025-05-08T07:15:00.000Z";150.66
"2025-05-08T07:15:00.000Z";"2025-05-08T07:30:00.000Z";153.73
"2025-05-08T08:15:00.000Z";"2025-05-08T08:30:00.000Z";151.09
"2025-05-08T08:30:00.000Z";"2025-05-08T08:45:00.000Z";207.75
"2025-05-08T08:45:00.000Z";"2025-05-08T09:00:00.000Z";143.45
"2025-05-08T09:00:00.000Z";"2025-05-08T09:15:00.000Z";138.87
"2025-05-08T12:00:00.000Z";"2025-05-08T12:15:00.000Z";167.58
"2025-05-08T12:15:00.000Z";"2025-05-08T12:30:00.000Z";308.2
"2025-05-08T12:30:00.000Z";"2025-05-08T12:45:00.000Z";308.2
"2025-05-08T13:15:00.000Z";"2025-05-08T13:30:00.000Z";60.84
"2025-05-08T13:30:00.000Z";"2025-05-08T13:45:00.000Z";0
"2025-05-08T15:30:00.000Z";"2025-05-08T15:45:00.000Z";166.07
"2025-05-08T15:45:00.000Z";"2025-05-08T16:00:00.000Z";339.75
"2025-05-08T16:00:00.000Z";"2025-05-08T16:15:00.000Z";63.71
"2025-05-08T16:15:00.000Z";"2025-05-08T16:30:00.000Z";93.65
"2025-05-08T16:30:00.000Z";"2025-05-08T16:45:00.000Z";150.01
"2025-05-08T22:00:00.000Z";"2025-05-08T22:15:00.000Z";81.94
"2025-05-09T00:30:00.000Z";"2025-05-09T00:45:00.000Z";134.21
"2025-05-09T01:00:00.000Z";"2025-05-09T01:15:00.000Z";186.73
"2025-05-09T01:15:00.000Z";"2025-05-09T01:30:00.000Z";163.76
"2025-05-09T02:45:00.000Z";"2025-05-09T03:00:00.000Z";42.67
"2025-05-09T03:00:00.000Z";"2025-05-09T03:15:00.000Z";95.21
"2025-05-09T03:15:00.000Z";"2025-05-09T03:30:00.000Z";81.79
"2025-05-09T03:30:00.000Z";"2025-05-09T03:45:00.000Z";194.91
"2025-05-09T03:45:00.000Z";"2025-05-09T04:00:00.000Z";189.85
"2025-05-09T04:00:00.000Z";"2025-05-09T04:15:00.000Z";190.42
"2025-05-09T09:00:00.000Z";"2025-05-09T09:15:00.000Z";72
"2025-05-09T09:15:00.000Z";"2025-05-09T09:30:00.000Z";46.01
"2025-05-09T13:30:00.000Z";"2025-05-09T13:45:00.000Z";51.64
"2025-05-09T13:45:00.000Z";"2025-05-09T14:00:00.000Z";85.24
"2025-05-09T15:30:00.000Z";"2025-05-09T15:45:00.000Z";125.57
"2025-05-09T15:45:00.000Z";"2025-05-09T16:00:00.000Z";162.58
"2025-05-09T19:00:00.000Z";"2025-05-09T19:15:00.000Z";299.01
"2025-05-09T19:15:00.000Z";"2025-05-09T19:30:00.000Z";199.39
"2025-05-09T19:30:00.000Z";"2025-05-09T19:45:00.000Z";1.72
"2025-05-09T19:45:00.000Z";"2025-05-09T20:00:00.000Z";0
"2025-05-09T20:00:00.000Z";"2025-05-09T20:15:00.000Z";312.92
"2025-05-09T20:15:00.000Z";"2025-05-09T20:30:00.000Z";320.91
"2025-05-09T20:30:00.000Z";"2025-05-09T20:45:00.000Z";187.35
"2025-05-09T21:00:00.000Z";"2025-05-09T21:15:00.000Z";210.55
"2025-05-09T21:30:00.000Z";"2025-05-09T21:45:00.000Z";106.22
"2025-05-09T22:00:00.000Z";"2025-05-09T22:15:00.000Z";128.44
"2025-05-09T22:15:00.000Z";"2025-05-09T22:30:00.000Z";198.06
"2025-05-09T22:30:00.000Z";"2025-05-09T22:45:00.000Z";149.81
"2025-05-09T22:45:00.000Z";"2025-05-09T23:00:00.000Z";103.56
"2025-05-09T23:15:00.000Z";"2025-05-09T23:30:00.000Z";168.08
"2025-05-09T23:30:00.000Z";"2025-05-09T23:45:00.000Z";96.88
"2025-05-10T00:45:00.000Z";"2025-05-10T01:00:00.000Z";41.62
"2025-05-10T01:00:00.000Z";"2025-05-10T01:15:00.000Z";78.94
"2025-05-10T01:15:00.000Z";"2025-05-10T01:30:00.000Z";144.22
"2025-05-10T05:15:00.000Z";"2025-05-10T05:30:00.000Z";4.39
"2025-05-10T06:00:00.000Z";"2025-05-10T06:15:00.000Z";144.05
"2025-05-10T06:45:00.000Z";"2025-05-10T07:00:00.000Z";136.47
"2025-05-10T07:30:00.000Z";"2025-05-10T07:45:00.000Z";71.14
"2025-05-10T08:00:00.000Z";"2025-05-10T08:15:00.000Z";147.71
"2025-05-10T08:15:00.000Z";"2025-05-10T08:30:00.000Z";350
"2025-05-10T08:30:00.000Z";"2025-05-10T08:45:00.000Z";142.9
"2025-05-10T10:30:00.000Z";"2025-05-10T10:45:00.000Z";7.99
"2025-05-10T11:00:00.000Z";"2025-05-10T11:15:00.000Z";22.48
"2025-05-10T11:15:00.000Z";"2025-05-10T11:30:00.000Z";29.27
"2025-05-10T11:30:00.000Z";"2025-05-10T11:45:00.000Z";78.03
"2025-05-10T11:45:00.000Z";"2025-05-10T12:00:00.000Z";4.98
"2025-05-10T13:45:00.000Z";"2025-05-10T14:00:00.000Z";11.3
"2025-05-10T14:00:00.000Z";"2025-05-10T14:15:00.000Z";29.39
"2025-05-10T14:15:00.000Z";"2025-05-10T14:30:00.000Z";159.47
"2025-05-10T14:30:00.000Z";"2025-05-10T14:45:00.000Z";23.58
"2025-05-10T14:45:00.000Z";"2025-05-10T15:00:00.000Z";149.94
"2025-05-10T15:00:00.000Z";"2025-05-10T15:15:00.000Z";254.4
"2025-05-10T15:30:00.000Z";"2025-05-10T15:45:00.000Z";79.39
"2025-05-10T15:45:00.000Z";"2025-05-10T16:00:00.000Z";120.35
"2025-05-10T16:00:00.000Z";"2025-05-10T16:15:00.000Z";92.97
"2025-05-10T16:15:00.000Z";"2025-05-10T16:30:00.000Z";66.87
"2025-05-10T16:30:00.000Z";"2025-05-10T16:45:00.000Z";306.05
"2025-05-10T17:30:00.000Z";"2025-05-10T17:45:00.000Z";60.38
"2025-05-10T19:00:00.000Z";"2025-05-10T19:15:00.000Z";91.66
"2025-05-10T19:15:00.000Z";"2025-05-10T19:30:00.000Z";61.54
"2025-05-10T19:30:00.000Z";"2025-05-10T19:45:00.000Z";180.99
"2025-05-10T20:00:00.000Z";"2025-05-10T20:15:00.000Z";159.88
"2025-05-10T20:15:00.000Z";"2025-05-10T20:30:00.000Z";287
"2025-05-10T21:00:00.000Z";"2025-05-10T21:15:00.000Z";228.85
"2025-05-10T21:15:00.000Z";"2025-05-10T21:30:00.000Z";212.07
"2025-05-10T23:00:00.000Z";"2025-05-10T23:15:00.000Z";15.22
"2025-05-11T01:00:00.000Z";"2025-05-11T01:15:00.000Z";36.31
"2025-05-11T01:45:00.000Z";"2025-05-11T02:00:00.000Z";24
"2025-05-11T02:00:00.000Z";"2025-05-11T02:15:00.000Z";0
"2025-05-11T02:30:00.000Z";"2025-05-11T02:45:00.000Z";24
"2025-05-11T02:45:00.000Z";"2025-05-11T03:00:00.000Z";0.02
"2025-05-11T03:15:00.000Z";"2025-05-11T03:30:00.000Z";21.1
"2025-05-11T03:30:00.000Z";"2025-05-11T03:45:00.000Z";9.02
"2025-05-11T06:00:00.000Z";"2025-05-11T06:15:00.000Z";104.99
"2025-05-11T06:15:00.000Z";"2025-05-11T06:30:00.000Z";19.42
"2025-05-11T06:30:00.000Z";"2025-05-11T06:45:00.000Z";49.06
"2025-05-11T07:00:00.000Z";"2025-05-11T07:15:00.000Z";140.44
"2025-05-11T07:15:00.000Z";"2025-05-11T07:30:00.000Z";59.45
"2025-05-11T07:30:00.000Z";"2025-05-11T07:45:00.000Z";48.44
"2025-05-11T07:45:00.000Z";"2025-05-11T08:00:00.000Z";18.47
"2025-05-11T08:00:00.000Z";"2025-05-11T08:15:00.000Z";50.34
"2025-05-11T08:15:00.000Z";"2025-05-11T08:30:00.000Z";287.76
"2025-05-11T08:30:00.000Z";"2025-05-11T08:45:00.000Z";377.04
"2025-05-11T08:45:00.000Z";"2025-05-11T09:00:00.000Z";48.66
"2025-05-11T09:00:00.000Z";"2025-05-11T09:15:00.000Z";100.95
"2025-05-11T09:15:00.000Z";"2025-05-11T09:30:00.000Z";133.77
"2025-05-11T09:30:00.000Z";"2025-05-11T09:45:00.000Z";45.18
"2025-05-11T09:45:00.000Z";"2025-05-11T10:00:00.000Z";90
"2025-05-11T10:15:00.000Z";"2025-05-11T10:30:00.000Z";145.05
"2025-05-11T10:30:00.000Z";"2025-05-11T10:45:00.000Z";132.35
"2025-05-11T10:45:00.000Z";"2025-05-11T11:00:00.000Z";73.41
"2025-05-11T12:00:00.000Z";"2025-05-11T12:15:00.000Z";9.81
"2025-05-11T13:15:00.000Z";"2025-05-11T13:30:00.000Z";4.54
"2025-05-11T13:30:00.000Z";"2025-05-11T13:45:00.000Z";0
"2025-05-11T14:00:00.000Z";"2025-05-11T14:15:00.000Z";0
"2025-05-11T14:30:00.000Z";"2025-05-11T14:45:00.000Z";53.07
"2025-05-11T14:45:00.000Z";"2025-05-11T15:00:00.000Z";117.38
"2025-05-11T15:15:00.000Z";"2025-05-11T15:30:00.000Z";0
"2025-05-11T15:30:00.000Z";"2025-05-11T15:45:00.000Z";71.51
"2025-05-11T15:45:00.000Z";"2025-05-11T16:00:00.000Z";220
"2025-05-11T16:00:00.000Z";"2025-05-11T16:15:00.000Z";141.8
"2025-05-11T16:15:00.000Z";"2025-05-11T16:30:00.000Z";21.7
"2025-05-11T16:30:00.000Z";"2025-05-11T16:45:00.000Z";101.49
"2025-05-11T17:30:00.000Z";"2025-05-11T17:45:00.000Z";146.67
"2025-05-11T18:00:00.000Z";"2025-05-11T18:15:00.000Z";72.27
"2025-05-11T19:00:00.000Z";"2025-05-11T19:15:00.000Z";204.03
"2025-05-11T19:15:00.000Z";"2025-05-11T19:30:00.000Z";199.74
"2025-05-11T19:30:00.000Z";"2025-05-11T19:45:00.000Z";149.93
"2025-05-11T19:45:00.000Z";"2025-05-11T20:00:00.000Z";145.77
"2025-05-11T20:00:00.000Z";"2025-05-11T20:15:00.000Z";151.14
"2025-05-11T20:15:00.000Z";"2025-05-11T20:30:00.000Z";65
"2025-05-11T21:00:00.000Z";"2025-05-11T21:15:00.000Z";66.94
"2025-05-11T21:15:00.000Z";"2025-05-11T21:30:00.000Z";74.82
"2025-05-11T22:00:00.000Z";"2025-05-11T22:15:00.000Z";140.26
"2025-05-11T22:15:00.000Z";"2025-05-11T22:30:00.000Z";148.12
"2025-05-11T23:00:00.000Z";"2025-05-11T23:15:00.000Z";138.41
"2025-05-11T23:15:00.000Z";"2025-05-11T23:30:00.000Z";150.06
"2025-05-11T23:30:00.000Z";"2025-05-11T23:45:00.000Z";149.99
"2025-05-12T00:15:00.000Z";"2025-05-12T00:30:00.000Z";65
"2025-05-12T00:30:00.000Z";"2025-05-12T00:45:00.000Z";65.04
"2025-05-12T00:45:00.000Z";"2025-05-12T01:00:00.000Z";74.15
"2025-05-12T01:00:00.000Z";"2025-05-12T01:15:00.000Z";62.96
"2025-05-12T01:15:00.000Z";"2025-05-12T01:30:00.000Z";76.41
"2025-05-12T02:30:00.000Z";"2025-05-12T02:45:00.000Z";44.78
"2025-05-12T03:45:00.000Z";"2025-05-12T04:00:00.000Z";132.95
"2025-05-12T04:00:00.000Z";"2025-05-12T04:15:00.000Z";146.58
"2025-05-12T04:30:00.000Z";"2025-05-12T04:45:00.000Z";138.4
"2025-05-12T04:45:00.000Z";"2025-05-12T05:00:00.000Z";103.35
"2025-05-12T05:00:00.000Z";"2025-05-12T05:15:00.000Z";78.09
"2025-05-12T05:15:00.000Z";"2025-05-12T05:30:00.000Z";116.3
"2025-05-12T07:00:00.000Z";"2025-05-12T07:15:00.000Z";90.45
"2025-05-12T07:15:00.000Z";"2025-05-12T07:30:00.000Z";90
"2025-05-12T07:30:00.000Z";"2025-05-12T07:45:00.000Z";90
"2025-05-12T08:00:00.000Z";"2025-05-12T08:15:00.000Z";0
"2025-05-12T09:00:00.000Z";"2025-05-12T09:15:00.000Z";0
"2025-05-12T10:00:00.000Z";"2025-05-12T10:15:00.000Z";39.2
"2025-05-12T10:15:00.000Z";"2025-05-12T10:30:00.000Z";32
"2025-05-12T11:00:00.000Z";"2025-05-12T11:15:00.000Z";2.25
"2025-05-12T13:45:00.000Z";"2025-05-12T14:00:00.000Z";67.45
"2025-05-12T14:00:00.000Z";"2025-05-12T14:15:00.000Z";15.27
"2025-05-12T14:15:00.000Z";"2025-05-12T14:30:00.000Z";148.55
"2025-05-12T14:30:00.000Z";"2025-05-12T14:45:00.000Z";140.03
"2025-05-12T14:45:00.000Z";"2025-05-12T15:00:00.000Z";69.58
"2025-05-12T15:30:00.000Z";"2025-05-12T15:45:00.000Z";48.72
"2025-05-12T15:45:00.000Z";"2025-05-12T16:00:00.000Z";80
"2025-05-12T16:00:00.000Z";"2025-05-12T16:15:00.000Z";0
"2025-05-12T16:15:00.000Z";"2025-05-12T16:30:00.000Z";55.78
"2025-05-12T16:30:00.000Z";"2025-05-12T16:45:00.000Z";118.99
"2025-05-12T17:30:00.000Z";"2025-05-12T17:45:00.000Z";42.45
"2025-05-12T17:45:00.000Z";"2025-05-12T18:00:00.000Z";43.61
"2025-05-12T18:15:00.000Z";"2025-05-12T18:30:00.000Z";11.31
"2025-05-12T19:30:00.000Z";"2025-05-12T19:45:00.000Z";73.74
"2025-05-12T20:00:00.000Z";"2025-05-12T20:15:00.000Z";220.72
"2025-05-12T20:15:00.000Z";"2025-05-12T20:30:00.000Z";214.69
"2025-05-12T20:30:00.000Z";"2025-05-12T20:45:00.000Z";56.8
"2025-05-12T21:00:00.000Z";"2025-05-12T21:15:00.000Z";36.9
"2025-05-12T21:15:00.000Z";"2025-05-12T21:30:00.000Z";15.76
"2025-05-12T21:30:00.000Z";"2025-05-12T21:45:00.000Z";9.53
"2025-05-12T23:00:00.000Z";"2025-05-12T23:15:00.000Z";62.55
"2025-05-13T01:45:00.000Z";"2025-05-13T02:00:00.000Z";0
"2025-05-13T02:00:00.000Z";"2025-05-13T02:15:00.000Z";0
"2025-05-13T03:30:00.000Z";"2025-05-13T03:45:00.000Z";7.94
"2025-05-13T03:45:00.000Z";"2025-05-13T04:00:00.000Z";145.08
"2025-05-13T04:00:00.000Z";"2025-05-13T04:15:00.000Z";108.99
"2025-05-13T04:15:00.000Z";"2025-05-13T04:30:00.000Z";93.51
"2025-05-13T04:30:00.000Z";"2025-05-13T04:45:00.000Z";112.98
"2025-05-13T04:45:00.000Z";"2025-05-13T05:00:00.000Z";63.65
"2025-05-13T05:15:00.000Z";"2025-05-13T05:30:00.000Z";3.62
"2025-05-13T05:30:00.000Z";"2025-05-13T05:45:00.000Z";90
"2025-05-13T05:45:00.000Z";"2025-05-13T06:00:00.000Z";4
"2025-05-13T06:00:00.000Z";"2025-05-13T06:15:00.000Z";36.69
"2025-05-13T06:15:00.000Z";"2025-05-13T06:30:00.000Z";116.58
"2025-05-13T08:00:00.000Z";"2025-05-13T08:15:00.000Z";1.11
"2025-05-13T08:15:00.000Z";"2025-05-13T08:30:00.000Z";21.48
"2025-05-13T09:00:00.000Z";"2025-05-13T09:15:00.000Z";8.12
"2025-05-13T09:15:00.000Z";"2025-05-13T09:30:00.000Z";47.9
"2025-05-13T09:30:00.000Z";"2025-05-13T09:45:00.000Z";137.01
"2025-05-13T09:45:00.000Z";"2025-05-13T10:00:00.000Z";166.46
"2025-05-13T10:00:00.000Z";"2025-05-13T10:15:00.000Z";16.8
"2025-05-13T10:45:00.000Z";"2025-05-13T11:00:00.000Z";5.67
"2025-05-13T11:00:00.000Z";"2025-05-13T11:15:00.000Z";50.31
"2025-05-13T11:15:00.000Z";"2025-05-13T11:30:00.000Z";89.06
"2025-05-13T11:45:00.000Z";"2025-05-13T12:00:00.000Z";-0.18
"2025-05-13T12:15:00.000Z";"2025-05-13T12:30:00.000Z";59.15
"2025-05-13T12:30:00.000Z";"2025-05-13T12:45:00.000Z";3.5
"2025-05-13T12:45:00.000Z";"2025-05-13T13:00:00.000Z";5.93
"2025-05-13T13:30:00.000Z";"2025-05-13T13:45:00.000Z";36.16
"2025-05-13T13:45:00.000Z";"2025-05-13T14:00:00.000Z";120.7
"2025-05-13T14:00:00.000Z";"2025-05-13T14:15:00.000Z";53.5
"2025-05-13T14:30:00.000Z";"2025-05-13T14:45:00.000Z";94.08
"2025-05-13T14:45:00.000Z";"2025-05-13T15:00:00.000Z";350.01
"2025-05-13T16:30:00.000Z";"2025-05-13T16:45:00.000Z";63.77
